	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
NiFe_hydrogenase_maturation	4040	9577	10556	4930	9646	9313	1981	3	5840	983	0	5332	4960	2285	7953	0	529	0	11045	5357	0	11	0	3592	2322	0	5399	2784	3149	2956
Niacin-Choline_transport_and_metabolism	12410	13150	14240	10534	11987	13019	0	0	10772	0	0	1165	1334	6486	0	0	0	0	10903	10637	0	0	0	7843	0	0	5214	776	10812	5178
Nitrate_and_nitrite_ammonification	45396	64884	67274	48478	58905	64525	43150	5076	50766	9192	53181	82709	95200	27334	69563	6060	8906	5578	68005	57229	5696	2436	6232	57996	11248	5219	35270	45921	39712	33754
Nitric_oxide_synthase	6289	5830	5800	5269	6220	6361	5994	0	5302	549	6768	8244	11310	3564	7382	0	0	0	7002	5646	0	0	0	4508	0	0	6743	4572	4995	6685
Nitrogen_fixation	1	0	0	1	1060	1081	0	2	1	0	0	0	0	1	0	0	0	0	1748	0	0	0	0	0	0	0	0	0	0	0
Nitrosative_stress	29461	27857	27350	25168	26916	31802	21893	16701	38822	20070	24471	35651	42987	16572	25547	16350	20567	16759	30118	26855	17768	13743	18467	20504	17890	16183	20433	22861	28939	19923
Nonribosomal_peptide_synthetases_(NRPS)_in_Frankia_sp._Ccl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Novel_non-oxidative_pathway_of_Uracil_catabolism	22014	20215	22547	22315	20906	23407	0	13525	15142	15779	0	5579	35139	9662	5743	16126	15969	15388	25344	22250	14194	13642	16290	19940	15175	15148	11096	0	17982	15983
Nucleoid-associated_proteins_in_Bacteria	6	11	12	3	12	12	0	0	11	0	0	0	5	4	6	0	200	0	13	8	0	7	0	7	14	0	5	1	6	5
Nucleolar_protein_complex	0	0	0	0	0	0	1	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	3	57	1939	0	0	0	0	0
Nucleoside_Catabolism_cluster	51472	49336	54935	47774	61517	51976	16569	42998	43747	44996	15120	37355	46026	22569	24670	53178	46350	49722	57093	44917	38153	41761	46649	23835	45972	48492	28369	22320	42207	24959
Nucleoside_triphosphate_pyrophosphohydrolase_MazG	0	0	0	0	0	0	0	5451	0	5054	0	0	0	0	0	7056	4760	6550	0	0	4633	5225	5535	0	4501	5592	0	0	0	0
Nudix_proteins_(nucleoside_triphosphate_hydrolases)	14736	21586	21318	12647	20213	22141	2423	4296	5692	3677	6296	7686	23604	9107	7862	11109	4872	9277	22266	13203	8554	3997	3937	11751	8766	9484	4662	5585	17968	4812
NusA-TFII_Cluster	82248	77407	70055	66453	70292	82552	41698	38128	76665	36049	44313	66304	117484	45096	58915	42317	37825	46519	85453	75386	31449	37233	36641	57211	31676	36321	51664	35675	71160	51566
O-Methyl_Phosphoramidate_Capsule_Modification_in_Campylobacter	292	329	480	414	180	347	335	8586	762	7173	0	401	0	0	0	10316	7242	9022	530	721	7839	8156	9434	165	9077	9094	159	0	308	213
O-antigen_capsule_important_for_environmental_persistence	0	0	0	0	1	0	0	4	0	0	2	0	0	0	0	0	1566	3	0	0	0	11	0	0	127	0	0	0	0	0
Octadecanoids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	0	0	0
Omega-amidase	9677	8620	8283	1933	7847	8838	0	0	7321	2608	0	848	0	617	776	3800	3269	0	10745	1163	2621	3396	3503	0	3760	3416	904	0	8026	865
Omega_peptidases_(EC_3.4.19.-)	8221	2292	4376	2623	6775	6470	0	1746	5241	2256	1518	1806	2211	1945	473	1322	2054	2260	7715	2466	2275	1406	1338	0	1	804	3276	1581	6155	3392
One-carbon_metabolism_by_tetrahydropterines	62207	58194	54420	48382	54520	62913	47199	30865	50291	29049	23230	46773	87324	23592	49275	35667	30557	36909	62557	53675	26835	27824	31349	44995	23492	29755	29344	28758	52730	29168
Orphan_regulatory_proteins	4957	9602	5718	1879	5645	9841	2484	0	4286	179	335	1432	8270	1035	1469	82	3334	0	6352	4468	217	19	172	5001	706	0	837	1091	4289	832
Osmoprotectant_ABC_transporter_YehZYXW_of_Enterobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0	7	0	0	0	0	0
Osmoregulation	5377	5573	6379	4457	12481	14139	2039	2022	4967	1921	239	1495	2551	3135	745	3204	3193	2303	4115	4846	1828	1541	2427	7748	3061	2870	4952	1043	9891	4859
Osmotic_stress_cluster	5726	6811	6691	4469	8779	9554	4348	0	5137	0	0	0	12905	3251	6577	0	278	0	5980	5055	0	0	0	8111	0	0	2826	4081	4897	2799
Outer_membrane	16984	20727	17120	12885	19089	18138	0	21576	17963	18862	0	0	0	9059	0	25801	19662	23311	14277	13662	20730	22061	23073	16540	20438	19608	0	0	15015	0
Oxidative_stress	50546	59346	56496	47686	54457	63840	38002	28674	61870	34726	22439	32879	79730	29213	33688	37351	32945	34465	50182	47756	28982	30050	37711	52033	37781	35384	28355	27671	46692	27859
PFGI-1-like_cluster_1	4850	3238	12956	9942	128	141	113	0	6703	3	0	300	11791	1735	154	0	0	0	152	11546	0	0	0	188	0	0	111	1903	3888	114
PFGI-1-like_cluster_2	1481	1018	3928	2605	0	0	0	0	1922	0	0	0	3386	682	0	0	0	0	0	3427	0	0	0	0	0	0	0	728	1076	0
PROSC	223315	222917	214557	204801	212431	237385	159653	133791	205837	137284	73699	166436	288858	130404	121297	144279	147117	172442	216077	215084	116740	125622	125835	184084	111760	120309	112089	109870	195748	100319
P_uptake_(cyanobacteria)	14628	19086	14484	13634	18009	18266	12371	42453	9871	41976	9835	19598	21503	9475	8651	49380	39829	52516	18993	13957	45181	34549	36914	12984	48988	36952	9158	8945	16464	9009
Pentose_phosphate_pathway	124077	124790	108353	112350	121565	137667	83616	57494	108338	51249	85025	137523	204171	72473	104999	63023	58396	70300	126658	114610	50495	47491	49927	106059	43095	46684	70369	79023	106096	69073
Peptide_methionine_sulfoxide_reductase	34213	33847	29369	29257	31918	33590	23738	4340	21802	4617	30101	40014	48086	23315	23244	6946	4464	5668	33816	27661	4016	4994	5621	25721	5695	5113	21346	24389	27549	20812
Peptidoglycan_Biosynthesis	298818	326572	327752	270770	332878	333158	86746	174238	284408	176755	68544	113173	193466	145837	97085	204966	184803	215226	387487	259503	164772	166269	164654	196178	186683	158235	137552	91375	272579	127322
Peptidoglycan_Crosslinking_of_Peptide_Stems	0	5553	0	0	5194	5142	0	0	0	0	0	0	0	0	0	0	762	0	4962	0	0	4	0	0	29	0	0	0	0	0
Peptidoglycan_biosynthesis--gjo	71502	70577	85831	62350	88056	75751	6442	60716	83017	55858	7065	8168	53582	44040	28282	68581	56644	73715	100697	65538	49617	56434	55847	55123	48931	51552	28851	21656	82119	18274
Peptidyl-prolyl_cis-trans_isomerase	9964	10384	9487	7549	10568	11663	3452	13612	8760	13645	6614	4757	15699	5547	7216	14190	15418	14979	8839	6929	14277	14940	18161	8955	12292	12239	4137	6150	8804	4183
Peripheral_Glucose_Catabolism_Pathways	6167	4840	4206	4576	3818	5403	18	7264	5115	5280	0	56	0	4060	0	8212	6629	8535	4819	0	6296	6159	7386	4037	9483	6945	2069	0	5669	2092
Periplasmic-Binding-Protein-Dependent_Transport_System_for_&#945;-Glucosides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	62	0	0	51
Periplasmic_Acid_Stress_Response_in_Enterobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	340	0	0	0	0	13	0	0	0	0	0	0	0	0
Periplasmic_Stress_Response	2118	7490	9310	2588	13328	9340	817	19688	1813	19175	0	0	0	0	0	23527	19438	21814	8391	2844	19480	20514	20975	0	17330	18685	0	0	1725	0
Periplasmic_disulfide_interchange	10757	13979	14295	2681	13916	14670	693	11847	12173	11984	0	0	4135	1522	0	15601	12962	13145	3539	6081	11844	11609	13319	6904	10816	12581	1204	0	20699	2212
Perosamine_Synthesis_Vibrio	11917	11143	10593	9393	10504	11558	2654	22037	10097	19490	3077	3350	30426	6501	1999	25356	22185	25176	12312	9909	17681	20329	19235	10779	16408	15858	11624	1983	10009	11474
Persister_Cells	0	0	0	0	1703	1747	0	0	0	0	0	0	0	0	0	2232	1678	0	3060	0	963	1764	1301	0	3395	1466	0	0	0	0
Pertussis_toxin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Petrobactin-mediated_iron_uptake_system	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phage_DNA_synthesis	12135	13104	12109	10200	12666	14089	0	4018	4854	4091	0	0	9653	3163	5099	4741	4319	4573	12562	10395	3410	3998	3438	4978	3255	3396	4309	0	10062	4190
Phage_Dual_Exonuclease_Exclusion	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	129	0	0	0	1	7	0	0	0	0	0	0	0	0
Phage_Ea_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	3	0	0	0	0	0	0	0	0	0
Phage_baseplate_proteins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Phage_capsid_proteins	229	3097	674	424	642	606	0	0	457	0	0	0	0	0	0	0	3100	0	859	0	4	0	0	1537	0	0	0	0	170	0
Phage_entry_and_exit	3750	0	0	0	0	819	0	0	0	0	704	0	0	0	0	0	4894	0	430	0	0	0	0	243	0	0	0	0	2908	0
Phage_integration_and_excision	8515	8810	23720	7357	9830	10084	17	100307	7106	88384	1709	2113	12134	5699	4784	100632	86954	111424	10401	6223	103464	86264	108018	5800	99297	90836	5323	6033	6830	5457
Phage_introns	0	0	10	0	41	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
Phage_neck_proteins	0	0	0	0	0	0	0	0	0	0	0	1255	203	5	963	0	0	0	0	0	0	0	0	486	0	0	342	171	0	399
Phage_nin_genes_-_N-independent_survival	284	29	115	0	0	0	6	0	353	0	0	460	168	0	0	0	710	0	0	0	19	10	0	50	0	0	55	47	236	160
Phage_packaging_machinery	0	17057	4261	1	3327	3433	2560	1	0	0	887	5651	169	1059	8982	0	4218	0	3691	233	483	5104	0	4490	0	3939	2318	3026	32	1267
Phage_regulation_of_gene_expression	36565	36350	35964	32763	33646	38404	39662	2519	33053	2752	39493	53515	73406	21772	38892	2752	3507	2637	33829	35731	2217	2448	2347	34534	1892	1773	23901	32080	31262	23413
Phage_replication	93743	88740	86755	85515	81403	95561	17	70641	86930	63533	0	0	71679	41481	38931	58730	67356	85948	98224	91520	56531	62972	63562	72057	56752	62945	0	0	79831	0
Phage_shock_protein_(psp)_operon	142	0	180	0	67	86	0	0	0	0	0	0	0	0	0	0	212	0	251	0	0	0	0	0	3	0	0	0	123	0
Phage_tail_fiber_proteins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0
Phage_tail_proteins_2	0	21	599	0	0	0	0	0	0	0	0	278	0	0	1253	0	204	0	624	0	8	12	0	0	13	0	0	0	0	0
Phd-Doc,_YdcE-YdcD_toxin-antitoxin_(programmed_cell_death)_systems	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phenazine_biosynthesis	6	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	5	0	0	0
Phenol_hydroxylase	0	0	0	0	0	0	38	0	0	0	0	0	1382	0	0	0	0	0	0	0	0	0	0	727	0	0	0	0	0	0
Phenylacetyl-CoA_catabolic_pathway_(core)	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1795	0	0	0	0	0	0	0	0	0	0	0	0	0
Phenylalanine_and_Tyrosine_Branches_from_Chorismate	36760	43054	42412	36561	40493	44444	8024	25611	39255	23261	1492	29218	39240	23393	23511	30665	24033	30306	44491	37221	21656	24028	23409	26221	21429	23767	26639	6198	30679	26069
Phenylpropanoid_compound_degradation	0	225	836	0	0	0	504	0	0	2	0	0	1249	109	1458	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0
Phenylpropionate_Degradation	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	449	0	0	0	0	24	0	0	0	0	0	0	0	0
PhoR-PhoB_two-component_regulatory_system	0	0	0	0	0	0	0	0	0	5997	0	0	0	0	0	0	0	0	0	0	8633	0	0	0	9691	0	0	0	0	0
Phosphate_metabolism	97436	103498	95233	88640	101104	106318	51153	97533	89580	102484	40597	67532	75435	48005	43215	114752	95550	116072	111327	99079	98958	83137	93497	68695	107448	91602	47285	33241	86217	46571
Phosphoenolpyruvate_phosphomutase	0	0	0	0	0	0	0	5081	0	4956	0	0	0	0	0	7354	5430	5850	0	0	4903	5404	5587	0	15915	9004	0	0	0	0
Phosphoglycerate_transport_system	1366	1340	2000	1904	1498	1382	680	0	2954	705	0	1977	0	884	2066	0	81	0	1970	3411	0	0	0	0	0	0	2191	0	1209	2109
Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	12969	13693	6624	8436	14456	17809	4914	0	11127	0	6306	0	14343	3517	0	0	0	0	14372	7628	0	0	0	6735	0	0	618	3879	12258	679
Phosphonate_metabolism	0	0	0	0	0	0	0	5081	0	8445	0	0	0	0	0	7018	9209	9227	0	0	8039	5404	5587	0	10269	5869	0	0	0	0
Phosphonoalanine_utilization	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Phosphorylcholine_incorporation_in_LPS	7274	6795	3267	2761	4134	4292	785	2372	3368	2460	1190	3178	2297	4404	1585	0	1948	2448	2889	3650	0	1759	2486	4697	2385	1461	5986	1727	5612	6000
Photorespiration_(oxidative_C2_cycle)	86287	79897	71521	66667	67372	88427	77429	53776	95157	61492	54833	85545	142867	42198	56195	55579	60123	66870	75423	74123	56248	39715	54531	78318	63085	54076	45070	57374	75476	44006
Photosystem_II	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Plasmid-encoded_T-DNA_transfer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10589	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0
Plasmid_replication	0	0	0	0	0	0	0	18735	0	12716	0	0	0	0	0	29430	29281	45948	0	0	25451	32184	34075	0	19352	29984	0	0	0	0
Plastoquinone_Biosynthesis	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	269	0	0	250	74	256	0	887	0	0	0	0	0
Poly-gamma-glutamate_biosynthesis	12442	11367	10112	11442	9695	12636	0	0	10561	5102	20	0	0	7546	132	6153	5636	0	12807	0	4080	5034	5041	9240	4788	4658	158	1	10606	178
Polyadenylation_bacterial	64004	64315	57493	58618	59639	69896	36403	29121	58980	25545	37928	64330	111879	38275	57430	31414	27068	35110	68569	62155	20906	24953	24358	50679	20595	23961	43442	48714	54642	42657
Polyadenylation_specificity_factor	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	7	195	0	0	2	0	0	0	9	28	0	0	0	0
Polyamine_Metabolism	113263	108181	104136	87192	116081	121432	39169	57238	90561	54334	31535	53413	118306	53732	65189	70336	61097	63168	112757	94855	49955	57674	58108	66294	49822	54914	35626	53030	94114	35264
Polyglycerolphosphate_lipoteichoic_acid_biosynthesis	8290	7039	6600	6324	7420	7047	4795	0	3384	21	5366	6051	7299	6002	4207	0	0	83	10128	7048	0	0	0	4790	0	0	5162	3495	6399	5145
Polyhydroxybutyrate_metabolism	18900	6699	4046	7034	16969	15776	489	0	8332	0	2931	5289	3711	2655	1303	0	0	1834	19470	10288	732	0	0	324	0	0	6816	2431	14554	5698
Polymyxin_Synthetase_Gene_Cluster_in_Bacillus	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polyprenyl_Diphosphate_Biosynthesis	33009	33522	31771	13180	29075	35542	0	11261	18014	10934	0	0	0	8873	0	12775	10749	21179	34151	12955	15176	11133	17227	27158	15149	10090	20289	0	29138	20292
Polysaccharide_deacetylases	0	0	4866	5321	3435	0	0	4150	4819	4814	0	0	0	1	0	0	4555	4810	0	4835	3940	3909	4531	2237	3433	0	0	0	0	0
Possible_Ammonia_conversion_cluster	29907	27547	20965	17463	19628	24584	0	6456	24092	8546	0	7158	0	5058	0	0	5919	7495	23435	11899	8855	7203	7281	13372	6107	6778	11095	0	24747	10880
Potassium_homeostasis	36277	46837	42854	37622	45772	49113	0	85143	8930	84993	3305	232	7304	2611	12833	98350	92183	102783	48209	38311	77292	87715	91194	25637	85528	83564	18641	3326	31180	17897
Predicted_carbohydrate_hydrolases	15949	12326	16092	16152	16519	13881	9728	32745	14584	31812	9083	15835	17797	10157	5306	35983	35169	33751	14382	13520	33313	29237	35355	13573	35008	31062	12542	11567	12024	12667
Predicted_secretion_system_W_clustering_with_cell_division_proteins	21916	23580	24654	12240	22429	25121	0	3651	11399	13222	0	0	0	0	0	16028	13163	11422	23262	13004	12414	14274	9431	10870	12447	12866	0	0	18134	0
Programmed_frameshift	16736	17759	16063	16615	15306	18481	16989	10017	15845	8316	17749	26311	30504	11001	16405	10146	9053	11863	17528	16720	7064	9010	8367	14862	7272	8655	11376	13594	14670	11504
Proline,_4-hydroxyproline_uptake_and_utilization	25164	24803	22215	21945	24417	30743	28441	6876	27977	9451	7949	9329	56272	15238	10553	9393	9245	9518	12781	18707	6891	7781	6530	26219	16	2850	122	6297	23397	95
Proline_Synthesis	31934	35333	37546	33105	30608	36315	15933	24684	24537	28532	17361	23866	29858	15317	18102	25513	33034	40150	35811	35719	24708	20985	21221	24165	26628	21351	20281	12138	27927	20311
Propanediol_utilization	28488	24037	20050	22850	28401	30930	2619	7699	30307	6909	9499	9643	43585	11570	4897	8307	7583	8866	31592	24492	5907	6815	7360	19491	6170	7125	20307	6509	23706	9422
Prophage-encoded_Exotoxins	316	263	259	259	209	206	101	0	116	0	288	94	294	0	185	1	0	6	331	0	0	0	0	137	0	0	67	55	249	45
Prophage_lysogenic_conversion_modules	140	338	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0
Propionate-CoA_to_Succinate_Module	22656	15584	16141	13625	8864	17937	37041	13064	24377	10458	28043	31317	56286	12848	25671	13998	12103	15983	8163	10545	9885	10741	12276	24597	11401	11224	9790	17710	21997	9602
Propionyl-CoA_to_Succinyl-CoA_Module	14827	13082	8839	14330	12247	15595	15264	39274	23755	37042	10152	28889	23100	6516	17769	54449	36351	48391	19771	13386	35758	35950	37606	4789	38255	38174	12566	15736	13085	12690
Proteasome_archaeal	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	8	1700	0	0	32	70	0	0	2	0	0	0	0	0
Proteasome_bacterial	82106	80702	80162	75574	80061	87935	68198	37979	76623	31665	72524	105445	134517	46866	79377	38054	33039	43324	87844	78995	24569	32109	31549	64363	24695	31330	57174	64086	68342	56404
Proteasome_eukaryotic	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Protection_from_Reactive_Oxygen_Species	12542	12324	11818	11354	12170	15123	18418	8819	17937	12206	16894	22460	36228	8518	21293	13407	11941	11481	13180	13650	9240	8297	11608	16889	17104	11659	13003	11567	10647	12658
Protein_Acetylation_and_Deacetylation_in_Bacteria	0	0	0	0	10577	0	0	5998	0	5391	0	0	0	0	0	6588	6273	7000	0	0	4372	5876	5679	0	4996	4862	0	0	0	0
Protein_YjgK_cluster_linked_to_biofilm_formation	34	57	75	34	27	28	0	0	19	0	0	53	96	29	55	0	546	0	14	43	0	27	1	0	37	0	22	40	30	14
Protein_chaperones	129561	119988	104278	106387	116217	134485	97424	76122	100855	72285	91459	147432	208615	56046	93433	91208	78953	99780	129228	101590	64358	75393	73819	85488	69582	78378	76108	92592	113119	75021
Protein_degradation	24381	24611	24176	21422	23588	26865	14554	41691	17408	43983	9538	12041	22127	15591	11986	52904	42112	49874	25865	16322	43074	39821	43357	18860	38868	38091	15131	12390	22483	14644
Proteolysis_in_bacteria,_ATP-dependent	173029	168211	155181	159177	162680	186045	167365	92836	160749	82049	172301	249832	306560	97939	166358	99597	87276	113356	180774	160569	73110	80834	81475	136311	69373	83413	110903	138140	152908	116046
Proteorhodopsin	20592	21259	21019	0	19609	23353	0	9563	21384	9089	0	0	0	1699	0	0	8577	11033	19245	1839	8303	9511	8974	3284	7028	8343	11626	0	18390	11739
Protocatechuate_branch_of_beta-ketoadipate_pathway	0	223	221	0	0	0	0	6022	0	5964	0	90	0	0	196	7227	6311	7648	0	0	4985	5237	5597	151	5405	5250	0	0	122	0
Proton-dependent_Peptide_Transporters	0	0	0	0	0	0	0	8514	0	8134	0	0	0	0	0	11105	9107	9635	0	0	9021	8488	9713	0	9949	9595	0	0	0	0
Pseudaminic_Acid_Biosynthesis	98	73	66	167	58	59	313	0	139	0	374	486	249	0	96	0	0	0	52	200	0	0	0	11	0	0	286	649	75	239
Pseudomonas_quinolone_signal_PQS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Pseudouridine_catabolism	25	39	36	16	62	59	0	9	14	0	0	0	6	22	17	0	378	0	42	40	0	20	0	0	27	0	14	0	16	6
Pterin_biosynthesis	8634	15865	7661	13215	13125	8181	7749	5119	14147	5382	8624	12405	14728	4675	9101	6510	4998	6143	16266	14523	4838	5059	5553	6406	5094	4775	7170	7615	7376	7094
Pterin_carbinolamine_dehydratase	0	0	0	0	0	0	0	3161	0	3154	0	0	0	0	0	4607	2822	4100	0	0	3352	3720	3571	0	4087	3157	0	0	0	0
Pterin_metabolism	10121	9506	8713	8280	7684	9444	7749	5119	9161	4923	8624	12405	18294	5642	9101	6510	4998	6143	9574	9437	4638	5059	5243	8038	4177	4328	7170	7615	8856	7094
Pterin_metabolism_3	22131	27589	14835	8280	28519	28414	7749	13841	9161	14874	8624	12405	18294	5642	9101	18327	12693	17252	17082	9437	12958	14073	13833	8038	16301	12650	7170	7615	19277	11627
Purine_Utilization	40436	42231	39306	29842	42657	48687	7907	5077	51815	7859	3707	22042	16804	12210	21845	5935	5714	6798	55547	31614	4153	4665	4744	13078	7864	5087	17661	11520	34427	18394
Purine_conversions	200048	193279	178733	171311	191410	227444	145940	123356	170225	123837	121125	193838	247548	106190	138426	148570	126059	154114	232848	191097	110259	120052	127902	139697	124281	124720	96849	106341	169360	95641
Purine_nucleotide_synthesis_regulator	2030	3294	3681	2180	3314	3229	725	0	1798	0	1274	2095	3717	1169	2637	0	0	0	3066	2360	0	0	0	2342	0	0	1129	1446	1921	1105
Putative_TldE-TldD_proteolytic_complex	15282	18633	17491	12613	13929	18693	11818	4437	15027	0	4844	5324	30132	8986	7295	3742	109	4554	14060	13049	2261	3294	3356	16413	3013	3051	1610	7086	14421	3724
Putative_diaminopropionate_ammonia-lyase_cluster	7189	7493	9219	11815	10067	9747	8	34	16346	1200	33	8556	19	0	8410	2	3723	59	13375	14913	0	181	0	2403	150	0	10840	3216	5702	11414
Putative_hemin_transporter	1873	0	0	0	1148	0	0	0	0	0	0	0	0	0	0	0	902	24	1597	0	0	3	0	0	38	0	0	0	0	0
Putative_sugar_ABC_transporter_(ytf_cluster)	32220	35959	34606	27758	33584	35949	26592	4063	25746	4643	29540	38379	55533	21104	31114	6514	6361	5150	32198	29088	3880	4576	5336	27541	5568	4880	20979	23707	26827	20619
Putrescine_utilization_pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1288	0	0	0	0	33	0	0	52	0	0	0	0	0
Pyridoxin_(Vitamin_B6)_Biosynthesis	76369	82898	76811	65237	82201	97149	28886	65252	71504	58037	26026	78361	86734	38955	43900	72474	63758	77983	90080	62703	61209	59030	69948	55869	62830	71059	37277	43942	65256	36331
Pyrimidine_utilization	13719	13743	14684	14872	16668	17873	5819	1	16567	3560	7477	12860	14451	8224	12654	2573	5263	0	20221	16736	1718	16	3464	8460	2749	3465	9248	7479	11404	9197
Pyrroloquinoline_Quinone_biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Pyrrolysine	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pyruvate:ferredoxin_oxidoreductase	27761	19515	19440	24406	24248	24483	12974	30883	29528	26339	15232	27511	16912	14135	12728	34037	28386	36989	31588	28407	21975	29436	25490	5035	20383	28562	14728	18762	21894	14454
Pyruvate_Alanine_Serine_Interconversions	65028	54172	49159	44975	60347	69737	24194	20858	66290	19673	7668	32306	47410	30856	25297	33258	21646	35111	70638	48905	22326	19551	27167	33084	24855	27438	19626	27210	56039	19090
Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	136016	132957	125619	132346	123110	142508	98464	90299	137054	82193	42821	126035	196100	70517	96434	106172	87779	104743	147498	133301	74004	81975	81582	85751	70470	82197	69798	92062	117277	68190
Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	104336	104688	103156	93623	109326	116753	91112	32667	104252	28721	51931	87501	204495	66931	63280	30153	33788	38507	97435	100750	21811	26623	31234	98663	27728	29195	62081	47213	93413	49338
Queuosine-Archaeosine_Biosynthesis	97399	93165	86907	81766	86529	102883	63716	47366	94079	59581	55602	87142	143635	53645	62861	51930	58867	57124	103612	74302	54051	44220	61693	70263	57615	42700	54980	54509	84306	54599
Quinate_degradation	0	1588	5829	0	8178	1425	752	3007	0	2610	1050	1257	1193	0	2777	2942	3027	3243	3413	0	3182	3823	3111	1320	2363	2726	3110	719	0	2863
Quinolinic_acid_and_its_derivatives	3592	2523	2348	2705	1480	2009	1774	3574	2439	2869	2246	2102	4205	2145	2062	4403	3662	3960	2473	2547	3137	3207	3384	1201	3227	3554	902	1845	2953	956
Quinone_oxidoreductase_family	0	0	0	0	1886	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0
Quorum-sensing_in_Vibrio	6656	6233	6224	5817	5783	6765	5002	2346	5698	1597	5847	6682	9935	4025	4125	2092	1681	3026	6423	5913	1516	2251	1733	5423	1065	1511	3781	4544	5794	3686
Quorum_Sensing:_Autoinducer-2_Synthesis	22953	20448	19265	19763	19324	22886	18677	12828	21458	10826	20243	30856	35002	12856	18853	12661	12758	15582	23780	22082	8244	11076	9908	16029	8136	10423	13808	17019	19759	13549
Quorum_sensing_in_Yersinia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	7	0	0	0	0	0	0	0	0
RNA_3'-terminal_phosphate_cyclase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4774	0	0	0	0	0	0	0	6676	5077	0	0	0	0
RNA_methylation	168676	193874	186410	141470	182432	186126	75219	62555	133550	68872	61644	111217	183743	92776	79067	83707	69621	77800	201427	154589	60407	67022	69208	117609	60929	67878	85782	76919	150157	78637
