	mgm4472160.3::Tongue dorsum	mgm4472167.3::Tongue dorsum	mgm4472253.3::Tongue dorsum	mgm4472255.3::Tongue dorsum	mgm4472304.3::Tongue dorsum	mgm4472305.3::Tongue dorsum	mgm4472312.3::Supragingival plaque	mgm4472337.3::Stool	mgm4472353.3::Tongue dorsum	mgm4472361.3::Stool	mgm4472397.3::Supragingival plaque	mgm4472419.3::Supragingival plaque	mgm4472428.3::Supragingival plaque	mgm4472444.3::Supragingival plaque	mgm4472462.3::Supragingival plaque	mgm4472464.3::Stool	mgm4472467.3::Stool	mgm4472473.3::Stool	mgm4472484.3::Tongue dorsum	mgm4472495.3::Tongue dorsum	mgm4472580.3::Stool	mgm4472586.3::Stool	mgm4472682.3::Stool	mgm4472751.3::Supragingival plaque	mgm4472934.3::Stool	mgm4473326.3::Stool	mgm4473472.3::Supragingival plaque	mgm4473666.3::Supragingival plaque	mgm4478487.3::Tongue dorsum	mgm4478571.3::Supragingival plaque	Stool::group_mean	Supragingival plaque::group_mean	Tongue dorsum::group_mean	Stool::group_sd	Supragingival plaque::group_sd	Tongue dorsum::group_sd	Kruskal-Wallis::stat	Kruskal-Wallis::p	Kruskal-Wallis::fdr
Coenzyme_A_Biosynthesis	0.581517302127652	0.579718054007955	0.592419506603025	0.508504672920064	0.54137732141075	0.582733736682458	0.472980144437833	0.1894026963414	0.594437361446408	0.171037794485793	0.525971221165405	0.582986458322524	0.61073454036726	0.527689634392161	0.455919087111813	0.197433625789282	0.114043424721465	0.163819048402527	0.557371139247348	0.585690825033749	0.173278582855893	0.190843812658245	0.211649426713575	0.579296418498284	0.173585069151747	0.211716477760673	0.528509446491857	0.556734688256605	0.463850788127205	0.529974129731972	0.17968099588806	0.537079576877571	0.558762070760661	0.0284707974114373	0.0479957682961131	0.0428179914475964	20.1006451612903	4.31718204202234e-05	0.0311700543434013
Competence_in_Streptococci	0.474799524301717	0.44474660789705	0.458382150645995	0.38401031808417	0.421838820790528	0.453602994909706	0.39609368758019	0.1894026963414	0.425078564370763	0.265962107890426	0.428965147933519	0.472441620059102	0.468918010943424	0.436654254431145	0.335248945885464	0.197433625789282	0.114043424721465	0.279925212771834	0.419575140601414	0.430092741927522	0.22191646098744	0.190843812658245	0.211649426713575	0.477381215272386	0.173585069151747	0.211716477760673	0.484404252532212	0.432315269077435	0.365112304583065	0.481447494708899	0.205647831478609	0.441386989842378	0.427723916811193	0.0465025469545493	0.047198193289208	0.0334336451428343	20.1006451612903	4.31718204202234e-05	0.0311700543434013
Heme_and_Siroheme_Biosynthesis	0.707308764057244	0.680616196248706	0.695551902880291	0.609782346222048	0.618783057814113	0.685318834092941	0.605067840812315	0.1894026963414	0.722134890146983	0.171037794485793	0.604043418625494	0.681330721188752	0.731279559885386	0.659277367789484	0.523969531594377	0.197433625789282	0.114043424721465	0.163819048402527	0.656989411595516	0.699963589623942	0.173278582855893	0.190843812658245	0.211649426713575	0.658883145102439	0.173585069151747	0.211716477760673	0.637435988959222	0.639799074400311	0.548714268526884	0.616477887407987	0.17968099588806	0.635756453576577	0.662516326120867	0.0284707974114373	0.0548982950300059	0.0543413784499153	20.1006451612903	4.31718204202234e-05	0.0311700543434013
Pyridoxin_(Vitamin_B6)_Biosynthesis	0.665745400375982	0.651522993298924	0.664287076457908	0.56997047723552	0.596994011957581	0.665450785180356	0.509588894098324	0.1894026963414	0.674758766393737	0.171037794485793	0.560814181708938	0.670496680131367	0.669863585189835	0.607159779898972	0.501979680448445	0.197433625789282	0.114043424721465	0.163819048402527	0.636462177363411	0.645881530571747	0.173278582855893	0.190843812658245	0.211649426713575	0.637745486507535	0.173585069151747	0.211716477760673	0.593495229856122	0.607629802751666	0.513997813473461	0.59105519732423	0.17968099588806	0.594982851791543	0.628507103230863	0.0284707974114373	0.0582839636545968	0.0522789774091078	20.1006451612903	4.31718204202234e-05	0.0311700543434013
Cadmium_resistance	0.526885639579027	0.493569801323398	0.496157201711919	0.448276496291317	0.464871003860663	0.501934222072985	0.403513274209586	0.1894026963414	0.494701023539575	0.285215078890556	0.460605072253493	0.492480348290393	0.498401645726417	0.495192171450795	0.343478986520966	0.197433625789282	0.114043424721465	0.163819048402527	0.485203580259645	0.487500329359565	0.259278762568481	0.190843812658245	0.211649426713575	0.477413755332221	0.173585069151747	0.211716477760673	0.479390706291807	0.465828209241681	0.409830600764618	0.476788099499448	0.199698742299795	0.459309226881681	0.480892989876271	0.0478954026391729	0.0489065846897521	0.0326174080047438	20.0154838709678	4.5049803511522e-05	0.0323007091177613
CBSS-306254.1.peg.1508	0.514874755727315	0.481648620766285	0.498030350469105	0.437535783946463	0.426124134059313	0.487074114237646	0.478349759318392	0.1894026963414	0.518416938428609	0.171037794485793	0.531240867256809	0.552458552464608	0.569727074369472	0.480209725765281	0.426121460399431	0.197433625789282	0.114043424721465	0.163819048402527	0.465577796360451	0.496344372712987	0.173278582855893	0.190843812658245	0.211649426713575	0.510411415884569	0.173585069151747	0.211716477760673	0.485581654784175	0.502418322180803	0.406306543850411	0.488283028622928	0.17968099588806	0.502480186104647	0.473193341055858	0.0284707974114373	0.0412392634268523	0.0383236811015204	20.0154838709678	4.5049803511522e-05	0.0323007091177613
Rhamnose_containing_glycans	0.655447628388986	0.618163910143513	0.633135362428707	0.562757959721418	0.566464095688664	0.635785411489273	0.54418972750778	0.1894026963414	0.656810300080362	0.171037794485793	0.590132238912227	0.621016884902882	0.664329813891627	0.611290427033982	0.47872065788433	0.197433625789282	0.114043424721465	0.163819048402527	0.627947678267487	0.654675889670155	0.173278582855893	0.190843812658245	0.211649426713575	0.618773684367817	0.173585069151747	0.211716477760673	0.612901305804915	0.568582721097586	0.507428744749086	0.61177556614184	0.17968099588806	0.592171302754499	0.611861698062765	0.0284707974114373	0.0512727624027753	0.0499498813288416	20.0154838709678	4.5049803511522e-05	0.0323007091177613
Tellurite_resistance:_Chromosomal_determinants	0.44532021202159	0.43967777046586	0.446085499618815	0.388221809593279	0.42363455446865	0.438278995338664	0.373249697030739	0.278694001094219	0.435500614981818	0.312801754860071	0.413996473544339	0.421874649473028	0.461797244461373	0.425983765313083	0.36375977365774	0.25597629006565	0.325089300659436	0.163819048402527	0.41922496915759	0.438877146502881	0.173278582855893	0.279420887215536	0.211649426713575	0.442135023879241	0.273994150218875	0.211716477760673	0.390862535701852	0.397764608186954	0.369601600359751	0.391038839932721	0.248643991984645	0.408246261118107	0.42444231725089	0.055890937760728	0.0306621996593129	0.0258324502610918	20.0154838709678	4.5049803511522e-05	0.0323007091177613
(GlcNAc)2_Catabolic_Operon	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.415836412351183	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.349940420400765	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.221796392799501	0.066865884323715	0.0550356498725151	0.0908013688615124	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
2-Ketogluconate_Utilization	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.294906433444079	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.197767296760321	0.066865884323715	0.0550356498725151	0.0379952404418333	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
2-phosphoglycolate_salvage	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.308715802096398	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.199148233625553	0.066865884323715	0.0550356498725151	0.0419619321667212	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
A_Glutathione-dependent_Thiol_Reductase_Associated_with_a_Step_in_Lysine_Biosynthesis	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.288765166663748	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.288738260988226	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.265144867847129	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.21635332225142	0.066865884323715	0.0550356498725151	0.0476515059526382	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
A_toxin-antitoxin_module_cotranscribed_with_DinB	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.307720416941857	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.274975268435926	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.207461840687867	0.066865884323715	0.0550356498725151	0.0478652226646191	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Accessory_colonization_factor	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.356292695852331	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.203905923001147	0.066865884323715	0.0550356498725151	0.0560854582326176	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Acetoin,_butanediol_metabolism	0.645196480442786	0.616514806408746	0.620970324157758	0.54378279152578	0.569498902548227	0.627811423030608	0.540212782047637	0.1894026963414	0.644643802450013	0.171037794485793	0.610550641026787	0.651140764161452	0.643631524932372	0.594445301646225	0.499473892029597	0.197433625789282	0.114043424721465	0.163819048402527	0.622797525523773	0.63040000927647	0.173278582855893	0.190843812658245	0.211649426713575	0.602584939944385	0.173585069151747	0.211716477760673	0.575762445550453	0.586586836607504	0.497883177473792	0.589111785948005	0.17968099588806	0.589350091389442	0.601949924283795	0.0284707974114373	0.0448450044591786	0.0488150274252314	19.7264516129032	5.20541618996934e-05	0.0326345510689711
Acyl-CoA_thioesterase_II	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.297094987166793	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.197986152132593	0.066865884323715	0.0550356498725151	0.0386181360606256	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Adaptation_to_d-cysteine	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.306522010977167	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.19892885451363	0.066865884323715	0.0550356498725151	0.0413263817953749	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Adhesion_of_Campylobacter	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.459923160792105	0.41245207284476	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.235770814200672	0.066865884323715	0.0550356498725151	0.107460172572808	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Allantoin_Utilization	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.377087481827636	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.265144867847129	0.211649426713575	0.0810034592888314	0.283930508528407	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.224450051055231	0.066865884323715	0.0550356498725151	0.0666032107825512	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
alpha-Fimbriae	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.309431899609756	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.191539804583211	0.066865884323715	0.0550356498725151	0.0501106019485987	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Archaeal_membrane_bound_hydrogenases	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.255907217912189	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.325744292665748	0.231819175914444	0.163819048402527	0.0476288247680251	0.0782668213535678	0.266896769316701	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.279243424174211	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.228891093325079	0.066865884323715	0.0550356498725151	0.0523833168710207	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
ATP-dependent_efflux_pump_transporter_Ybh	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.368848805201753	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.205161533936089	0.066865884323715	0.0550356498725151	0.0598877356085807	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Autotransporter_proteins	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.317547798187572	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.200031433234671	0.066865884323715	0.0550356498725151	0.0445381711105424	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
